source	target	strength	group1	group2
Lactobacillus	Lactobacillus_delbrueckii	1	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Parabacteroides_distasonis	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Streptococcus_thermophilus	1	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Veillonella_dispar	1	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Blumeria	0	DiseaseEnriched	Fungome
Megamonas	Bifidobacterium	0	DiseaseEnriched	DiseaseEnriched
Megamonas	Eubacterium	0	DiseaseEnriched	Core
Megamonas	Faecalibacterium	0	DiseaseEnriched	Core
Megamonas	Parabacteroides	0	DiseaseEnriched	DiseaseEnriched
Megamonas	Sutterella	0	DiseaseEnriched	DiseaseEnriched
Megamonas	Veillonella	0	DiseaseEnriched	DiseaseEnriched
Megamonas	Bacteroides_coprocola	1	DiseaseEnriched	DiseaseEnriched
Megamonas	Bacteroides_fragilis	0	DiseaseEnriched	DiseaseEnriched
Megamonas	Bacteroides_plebeius	0	DiseaseEnriched	DiseaseEnriched
Megamonas	Bacteroides_stercoris	1	DiseaseEnriched	DiseaseEnriched
Megamonas	Bacteroides_vulgatus	0	DiseaseEnriched	DiseaseEnriched
Megamonas	Bifidobacterium_longum	0	DiseaseEnriched	DiseaseEnriched
Megamonas	Clostridium_innocuum	0	DiseaseEnriched	DiseaseEnriched
Megamonas	Megamonas_funiformis	1	DiseaseEnriched	DiseaseEnriched
Megamonas	Parabacteroides_distasonis	0	DiseaseEnriched	DiseaseEnriched
Megamonas	Ruminococcus_gnavus	0	DiseaseEnriched	DiseaseEnriched
Megamonas	Sutterella_wadsworthensis	0	DiseaseEnriched	DiseaseEnriched
Megamonas	Veillonella_dispar	0	DiseaseEnriched	DiseaseEnriched
Megamonas	Blumeria	0	DiseaseEnriched	Fungome
Methylobacterium	Alloprevotella	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Bifidobacterium	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Collinsella	0	DiseaseEnriched	Core
Methylobacterium	Escherichia	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Faecalibacterium	0	DiseaseEnriched	Core
Methylobacterium	Gemella	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Gemmiger	0	DiseaseEnriched	Core
Methylobacterium	Hydrotalea	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Lactobacillus	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Parabacteroides	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Shewanella	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Streptococcus	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Veillonella	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Bacteroides_coprocola	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Bacteroides_fragilis	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Bacteroides_stercoris	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Bacteroides_thetaiotaomicron	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Bacteroides_vulgatus	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Bacteroides_xylanisolvens	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Bifidobacterium_breve	1	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Bifidobacterium_longum	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Clostridium_innocuum	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Clostridium_ramosum	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Collinsella_aerofaciens	0	DiseaseEnriched	Core
Methylobacterium	Escherichia_coli	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Gemella_haemolysans	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Lactobacillus_delbrueckii	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Methylobacterium_aquaticum	1	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Parabacteroides_distasonis	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Ruminococcus_gnavus	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Shewanella_amazonensis	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Streptococcus_thermophilus	1	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Veillonella_dispar	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Veillonella_parvula	0	DiseaseEnriched	DiseaseEnriched
Methylobacterium	Blumeria	0	DiseaseEnriched	Fungome
Odoribacter	Alistipes	1	Peripheral	Peripheral
Odoribacter	Oscillibacter	1	Peripheral	Peripheral
Odoribacter	Roseburia	0	Peripheral	Core
Odoribacter	Blautia_faecis	0	Peripheral	Core
Odoribacter	Blautia_luti	1	Peripheral	Core
Odoribacter	Clostridium_lactatifermentans	1	Peripheral	Peripheral
Odoribacter	Eubacterium_eligens	1	Peripheral	Peripheral
Odoribacter	Eubacterium_rectale	0	Peripheral	Core
Odoribacter	Odoribacter_splanchnicus	0	Peripheral	Peripheral
Odoribacter	Oscillibacter_valericigenes	1	Peripheral	Peripheral
Odoribacter	Parabacteroides_merdae	1	Peripheral	Peripheral
Odoribacter	Roseburia_inulinivorans	0	Peripheral	Core
Odoribacter	Ruminococcus_bromii	1	Peripheral	Peripheral
Odoribacter	Ruminococcus_callidus	0	Peripheral	Peripheral
Oscillibacter	Alistipes	1	Peripheral	Peripheral
Oscillibacter	Odoribacter	1	Peripheral	Peripheral
Oscillibacter	Clostridium_lactatifermentans	1	Peripheral	Peripheral
Oscillibacter	Coprococcus_catus	0	Peripheral	Core
Oscillibacter	Eubacterium_eligens	1	Peripheral	Peripheral
Oscillibacter	Eubacterium_rectale	0	Peripheral	Core
Oscillibacter	Eubacterium_siraeum	1	Peripheral	Peripheral
Oscillibacter	Odoribacter_splanchnicus	1	Peripheral	Peripheral
Oscillibacter	Oscillibacter_valericigenes	1	Peripheral	Peripheral
Oscillibacter	Ruminococcus_bromii	1	Peripheral	Peripheral
Oscillibacter	Ruminococcus_callidus	0	Peripheral	Peripheral
Parabacteroides	Bifidobacterium	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Dialister	0	DiseaseEnriched	Core
Parabacteroides	Escherichia	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Eubacterium	0	DiseaseEnriched	Core
Parabacteroides	Faecalibacterium	0	DiseaseEnriched	Core
Parabacteroides	Gemella	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Gemmiger	0	DiseaseEnriched	Core
Parabacteroides	Hydrotalea	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Lactobacillus	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Megamonas	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Methylobacterium	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Sutterella	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Veillonella	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Bacteroides_coprocola	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Bacteroides_fragilis	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Bacteroides_plebeius	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Bacteroides_stercoris	1	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Bacteroides_thetaiotaomicron	1	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Bacteroides_vulgatus	1	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Bacteroides_xylanisolvens	1	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Bifidobacterium_breve	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Bifidobacterium_longum	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Clostridium_innocuum	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Escherichia_coli	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Gemella_haemolysans	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Megamonas_funiformis	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Parabacteroides_distasonis	1	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Ruminococcus_gnavus	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Sutterella_wadsworthensis	1	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Veillonella_dispar	0	DiseaseEnriched	DiseaseEnriched
Parabacteroides	Blumeria	0	DiseaseEnriched	Fungome
